id,srcLatitude,srcLongitude,destLatitude,destLongitude,airline,srcAirport,destAirport
206,51.48,-0.46,33.94,-118.41,Virgin Atlantic Airways,LHR,LAX
207,22.31,113.91,41.8,12.25,Cathay Pacific,HKG,FCO
208,-22.81,-43.24,52.31,4.76,KLM Royal Dutch Airlines,GIG,AMS
209,32.01,34.89,40.69,-74.17,United Airlines,TLV,EWR
210,31.14,121.81,50.03,8.54,China Eastern Airlines,PVG,FRA
211,41.8,12.25,37.47,126.45,Korean Air,FCO,ICN
212,37.62,-122.37,51.48,-0.46,Virgin Atlantic Airways,SFO,LHR
213,32.01,34.89,40.64,-73.78,El Al Israel Airlines,TLV,JFK
214,45.63,8.73,-23.43,-46.47,TAM Brazilian Airlines,MXP,GRU
215,35.76,140.39,40.98,28.81,Turkish Airlines,NRT,IST
216,-20.43,57.68,49.01,2.55,Air Mauritius,MRU,CDG
217,30.78,114.21,49.01,2.55,Air France,WUH,CDG
218,47.46,8.55,37.47,126.45,Korean Air,ZRH,ICN
219,-20.43,57.68,48.73,2.36,Corsairfly,MRU,ORY
220,-33.96,18.6,51.48,-0.46,Iberia Airlines,CPT,LHR
221,37.47,126.45,52.31,4.76,KLM Royal Dutch Airlines,ICN,AMS
222,41.98,-87.9,40.98,28.81,US Airways,ORD,IST
223,-37.67,144.84,33.94,-118.41,Virgin Australia,MEL,LAX
224,-33.96,18.6,52.31,4.76,KLM Royal Dutch Airlines,CPT,AMS
225,48.35,11.79,22.31,113.91,Lufthansa,MUC,HKG
226,-23.43,-46.47,41.8,12.25,Alitalia,GRU,FCO
227,51.48,-0.46,-23.43,-46.47,TAM Brazilian Airlines,LHR,GRU
228,48.11,16.57,25.08,121.23,China Airlines,VIE,TPE
229,21.04,-86.88,41.8,12.25,Cubana de Aviación,CUN,FCO
230,45.47,-73.74,31.72,35.99,US Airways,YUL,AMM
231,18.57,-68.36,59.8,30.26,Transaero Airlines,PUJ,LED
232,-23.43,-46.47,49.01,2.55,TAM Brazilian Airlines,GRU,CDG
233,-20.89,55.51,49.01,2.55,Air Austral,RUN,CDG
234,6.58,3.32,33.64,-84.43,Delta Air Lines,LOS,ATL
235,-20.89,55.51,48.73,2.36,Air Caraïbes,RUN,ORY
236,51.48,-0.46,19.44,-99.07,Iberia Airlines,LHR,MEX
237,40.64,-73.78,30.12,31.41,United Airlines,JFK,CAI
238,47.45,-122.31,50.03,8.54,United Airlines,SEA,FRA
239,50.03,8.54,13.68,100.75,Thai Airways International,FRA,BKK
240,31.14,121.81,48.35,11.79,Lufthansa,PVG,MUC
241,50.03,8.54,4.7,-74.15,Lufthansa,FRA,BOG
242,31.14,121.81,-37.01,174.79,Air New Zealand,PVG,AKL
243,47.46,8.55,13.68,100.75,Thai Airways International,ZRH,BKK
244,45.63,8.73,13.68,100.75,Thai Airways International,MXP,BKK
245,37.47,126.45,50.03,8.54,Asiana Airlines,ICN,FRA
246,-31.94,115.97,25.26,51.57,Qatar Airways,PER,DOH
247,23.39,113.3,-37.01,174.79,China Southern Airlines,CAN,AKL
248,32.01,34.89,45.47,-73.74,Air Canada,TLV,YUL
249,60.19,11.1,13.68,100.75,Thai Airways International,OSL,BKK
250,31.74,118.86,50.03,8.54,Lufthansa,NKG,FRA
251,19.44,-99.07,40.49,-3.57,Air Europa,MEX,MAD
252,49.19,-123.18,50.03,8.54,Lufthansa,YVR,FRA
253,48.35,11.79,29.98,-95.34,United Airlines,MUC,IAH
254,51.48,-0.46,-22.81,-43.24,British Airways,LHR,GIG
255,-20.43,57.68,50.03,8.54,Condor Flugdienst,MRU,FRA
256,48.35,11.79,37.47,126.45,Lufthansa,MUC,ICN
257,-22.81,-43.24,41.8,12.25,Alitalia,GIG,FCO
258,22.31,113.91,-37.01,174.79,Thai Airways International,HKG,AKL
259,51.15,-0.19,36.08,-115.15,Virgin Atlantic Airways,LGW,LAS
260,-22.81,-43.24,49.01,2.55,Air France,GIG,CDG
261,34.43,135.24,40.98,28.81,Turkish Airlines,KIX,IST
262,9.07,-79.38,52.31,4.76,KLM Royal Dutch Airlines,PTY,AMS
263,33.43,-112.01,51.48,-0.46,Iberia Airlines,PHX,LHR
264,51.48,-0.46,36.08,-115.15,Iberia Airlines,LHR,LAS
265,21.22,105.81,50.03,8.54,Vietnam Airlines,HAN,FRA
266,-33.95,151.18,-21.2,-159.81,Air New Zealand,SYD,RAR
267,45.59,-122.6,52.31,4.76,KLM Royal Dutch Airlines,PDX,AMS
268,40.08,116.58,-20.43,57.68,Air Mauritius,PEK,MRU
269,40.49,-3.57,-2.16,-79.88,LAN Airlines,MAD,GYE
270,48.35,11.79,13.68,100.75,Thai Airways International,MUC,BKK
271,55.62,12.66,13.68,100.75,Thai Airways International,CPH,BKK
272,45.63,8.73,21.04,-86.88,Blue Panorama Airlines,MXP,CUN
273,-31.94,115.97,25.25,55.36,Qantas,PER,DXB
274,41.8,12.25,13.68,100.75,Thai Airways International,FCO,BKK
275,47.45,-122.31,49.01,2.55,Delta Air Lines,SEA,CDG
276,31.14,121.81,55.62,12.66,Scandinavian Airlines System,PVG,CPH
277,50.03,8.54,21.04,-86.88,Condor Flugdienst,FRA,CUN
278,37.62,-122.37,53.42,-6.27,Aer Lingus,SFO,DUB
279,51.48,-0.46,7.18,79.88,SriLankan Airlines,LHR,CMB
280,51.48,-0.46,-26.14,28.25,Virgin Atlantic Airways,LHR,JNB
281,40.08,116.58,51.15,-0.19,Virgin Atlantic Airways,PEK,LGW
282,40.08,116.58,51.48,-0.46,Virgin Atlantic Airways,PEK,LHR
283,-17.64,-63.14,40.49,-3.57,Air Europa,VVI,MAD
284,-26.14,28.25,13.68,100.75,Thai Airways International,JNB,BKK
285,33.94,-118.41,-27.38,153.12,Virgin Australia,LAX,BNE
286,41.8,12.25,22.99,-82.41,Cubana de Aviación,FCO,HAV
287,31.14,121.81,-20.43,57.68,Air Mauritius,PVG,MRU
288,29.98,-95.34,50.03,8.54,United Airlines,IAH,FRA
289,53.35,-2.27,36.08,-115.15,Virgin Atlantic Airways,MAN,LAS
290,-33.95,151.18,33.94,-118.41,Virgin Australia,SYD,LAX
291,-6.13,106.66,30.12,31.41,Egyptair,CGK,CAI
292,47.45,-122.31,52.31,4.76,KLM Royal Dutch Airlines,SEA,AMS
293,9.07,-79.38,49.01,2.55,Air France,PTY,CDG
294,50.1,14.26,37.47,126.45,Czech Airlines,PRG,ICN
295,40.08,116.58,49.01,2.55,China Eastern Airlines,PEK,CDG
296,-26.14,28.25,52.31,4.76,KLM Royal Dutch Airlines,JNB,AMS
297,-33.95,151.18,40.08,116.58,Air China,SYD,PEK
298,40.79,-111.98,49.01,2.55,Delta Air Lines,SLC,CDG
299,45.63,8.73,-20.43,57.68,Meridiana,MXP,MRU
300,49.01,2.55,4.7,-74.15,Air France,CDG,BOG
301,51.48,-0.46,30.58,103.95,British Airways,LHR,CTU
302,40.98,28.81,38.94,-77.46,US Airways,IST,IAD
303,51.29,6.77,21.04,-86.88,Air Berlin,DUS,CUN
304,40.49,-3.57,14.58,-90.53,Iberia Airlines,MAD,GUA
305,37.47,126.45,48.11,16.57,Korean Air,ICN,VIE
306,-0.14,-78.49,40.49,-3.57,LAN Airlines,UIO,MAD
307,31.14,121.81,8.98,38.8,Ethiopian Airlines,PVG,ADD
308,-20.89,55.51,43.44,5.21,XL Airways France,RUN,MRS
309,49.19,-123.18,52.31,4.76,KLM Royal Dutch Airlines,YVR,AMS
310,35.76,140.39,60.32,24.96,Japan Airlines,NRT,HEL
311,50.03,8.54,32.9,-97.04,US Airways,FRA,DFW
312,49.01,2.55,-15.87,-47.92,Air France,CDG,BSB
313,13.44,-89.06,40.49,-3.57,Iberia Airlines,SAL,MAD
314,40.08,116.58,46.24,6.11,Air China,PEK,GVA
315,13.68,100.75,59.65,17.92,Thai Airways International,BKK,ARN
316,50.03,8.54,39.86,-104.67,United Airlines,FRA,DEN
317,41.38,123.29,50.03,8.54,Lufthansa,SHE,FRA
318,-23.43,-46.47,41.3,2.08,Singapore Airlines,GRU,BCN
319,-29.99,-51.17,38.78,-9.14,TAP Portugal,POA,LIS
320,1.35,103.99,40.98,28.81,Turkish Airlines,SIN,IST
321,-18.8,47.48,49.01,2.55,Air Madagascar,TNR,CDG
322,35.76,140.39,-37.01,174.79,Asiana Airlines,NRT,AKL
323,4.19,73.53,51.15,-0.19,British Airways,MLE,LGW
324,-18.8,47.48,48.73,2.36,Air Caraïbes,TNR,ORY
325,2.75,101.71,-37.01,174.79,Malaysia Airlines,KUL,AKL
326,43.68,-79.63,40.98,28.81,Turkish Airlines,YYZ,IST
327,7.18,79.88,49.01,2.55,SriLankan Airlines,CMB,CDG
328,48.11,16.57,13.68,100.75,Thai Airways International,VIE,BKK
329,21.04,-86.88,52.31,4.76,Arkefly,CUN,AMS
330,34.86,136.81,60.32,24.96,Japan Airlines,NGO,HEL
331,-37.67,144.84,30.58,103.95,Sichuan Airlines,MEL,CTU
332,55.97,37.41,38.94,-77.46,Aeroflot Russian Airlines,SVO,IAD
333,1.35,103.99,55.41,37.91,Transaero Airlines,SIN,DME
334,26.07,-80.15,59.65,17.92,Norwegian Air Shuttle,FLL,ARN
335,40.08,116.58,50.9,4.48,Brussels Airlines,PEK,BRU
336,47.45,-122.31,51.48,-0.46,Virgin Atlantic Airways,SEA,LHR
337,40.08,116.58,45.63,8.73,Air China,PEK,MXP
338,-26.14,28.25,49.01,2.55,Alitalia,JNB,CDG
339,4.7,-74.15,41.3,2.08,Avianca - Aerovias Nacionales de Colombia,BOG,BCN
340,9.99,-84.21,40.49,-3.57,Iberia Airlines,SJO,MAD
341,34.43,135.24,60.32,24.96,Japan Airlines,KIX,HEL
342,-1.32,36.93,23.39,113.3,Kenya Airways,NBO,CAN
343,1.35,103.99,-26.14,28.25,Virgin Australia,SIN,JNB
344,21.62,-81.55,45.63,8.73,Blue Panorama Airlines,CYO,MXP
345,40.08,116.58,41.8,12.25,Air China,PEK,FCO
346,49.19,-123.18,51.15,-0.19,Air Transat,YVR,LGW
347,19.97,-75.84,41.8,12.25,Cubana de Aviación,SCU,FCO
348,29.98,-95.34,52.31,4.76,United Airlines,IAH,AMS
349,-7.38,112.79,21.68,39.16,Garuda Indonesia,SUB,JED
350,43.68,-79.63,37.94,23.94,Air Transat,YYZ,ATH
351,45.63,8.73,22.99,-82.41,Blue Panorama Airlines,MXP,HAV
352,-26.14,28.25,50.03,8.54,US Airways,JNB,FRA
353,25.79,-80.29,41.8,12.25,Delta Air Lines,MIA,FCO
354,55.59,37.26,-20.43,57.68,Transaero Airlines,VKO,MRU
355,6.58,3.32,40.64,-73.78,Arik Air,LOS,JFK
356,21.04,-86.88,49.01,2.55,XL Airways France,CUN,CDG
357,49.19,-123.18,51.48,-0.46,Lufthansa,YVR,LHR
358,40.08,116.58,52.31,4.76,KLM Royal Dutch Airlines,PEK,AMS
359,47.46,8.55,40.08,116.58,Swiss International Air Lines,ZRH,PEK
360,12.99,80.18,51.48,-0.46,British Airways,MAA,LHR
361,47.46,8.55,22.99,-82.41,Swiss International Air Lines,ZRH,HAV
362,14.51,121.02,21.68,39.16,Saudi Arabian Airlines,MNL,JED
363,1.35,103.99,-43.49,172.53,Singapore Airlines,SIN,CHC
364,18.5,-77.91,50.03,8.54,Condor Flugdienst,MBJ,FRA
365,22.99,-82.41,50.03,8.54,Condor Flugdienst,HAV,FRA
366,29.98,-95.34,49.01,2.55,Delta Air Lines,IAH,CDG
367,-34.82,-58.54,32.9,-97.04,American Airlines,EZE,DFW
368,51.11,-114.02,50.03,8.54,Air Transat,YYC,FRA
369,2.75,101.71,40.98,28.81,Turkish Airlines,KUL,IST
370,-33.95,151.18,29.72,106.64,Sichuan Airlines,SYD,CKG
371,40.64,-73.78,40.98,28.81,US Airways,JFK,IST
372,41.8,12.25,10.6,-66.99,Alitalia,FCO,CCS
373,43.68,-79.63,-33.39,-70.79,Air Canada,YYZ,SCL
374,1.35,103.99,-37.01,174.79,Singapore Airlines,SIN,AKL
375,40.08,116.58,51.29,6.77,Lufthansa,PEK,DUS
376,30.58,103.95,52.31,4.76,KLM Royal Dutch Airlines,CTU,AMS
377,-33.95,151.18,37.62,-122.37,United Airlines,SYD,SFO
378,32.9,-97.04,52.31,4.76,KLM Royal Dutch Airlines,DFW,AMS
379,52.56,13.29,25.79,-80.29,Air Berlin,TXL,MIA
380,40.08,116.58,8.98,38.8,Ethiopian Airlines,PEK,ADD
381,-22.81,-43.24,32.9,-97.04,US Airways,GIG,DFW
382,35.76,140.39,25.26,51.57,Qatar Airways,NRT,DOH
383,51.48,-0.46,24.96,91.87,Biman Bangladesh Airlines,LHR,ZYL
384,39.87,-75.24,37.94,23.94,US Airways,PHL,ATH
385,23.03,-81.44,50.03,8.54,Condor Flugdienst,VRA,FRA
386,41.98,-87.9,-23.43,-46.47,United Airlines,ORD,GRU
387,51.48,-0.46,23.84,90.4,Biman Bangladesh Airlines,LHR,DAC
388,-12.91,-38.33,50.03,8.54,Condor Flugdienst,SSA,FRA
389,40.08,116.58,50.03,8.54,Lufthansa,PEK,FRA
390,40.64,-73.78,-34.82,-58.54,Aerolineas Argentinas,JFK,EZE
391,40.49,-3.57,3.54,-76.38,Avianca - Aerovias Nacionales de Colombia,MAD,CLO
392,32.9,-97.04,49.01,2.55,US Airways,DFW,CDG
393,-31.94,115.97,-26.14,28.25,South African Airways,PER,JNB
394,41.8,12.25,33.64,-84.43,KLM Royal Dutch Airlines,FCO,ATL
395,22.31,113.91,60.32,24.96,Finnair,HKG,HEL
396,-25.92,32.57,38.78,-9.14,TAP Portugal,MPM,LIS
397,40.49,-3.57,-23.43,-46.47,Air Europa,MAD,GRU
398,43.68,-79.63,55.59,37.26,Transaero Airlines,YYZ,VKO
399,-20.43,57.68,41.8,12.25,Meridiana,MRU,FCO
400,51.48,-0.46,30.19,-97.67,Iberia Airlines,LHR,AUS
401,8.11,98.32,59.8,30.26,Transaero Airlines,HKT,LED
402,43.68,-79.63,55.97,37.41,Aeroflot Russian Airlines,YYZ,SVO
403,51.48,-0.46,12.95,77.67,British Airways,LHR,BLR
404,60.32,24.96,13.68,100.75,Finnair,HEL,BKK
405,51.15,-0.19,21.04,-86.88,Virgin Atlantic Airways,LGW,CUN
406,40.64,-73.78,5.61,-0.17,Delta Air Lines,JFK,ACC
407,48.35,11.79,-26.14,28.25,US Airways,MUC,JNB
408,50.03,8.54,10.6,-66.99,Lufthansa,FRA,CCS
409,26.07,-80.15,55.62,12.66,Norwegian Air Shuttle,FLL,CPH
410,47.46,8.55,-26.14,28.25,South African Airways,ZRH,JNB
411,50.03,8.54,7.18,79.88,SriLankan Airlines,FRA,CMB
412,31.14,121.81,40.98,28.81,Turkish Airlines,PVG,IST
413,49.19,-123.18,53.35,-2.27,Air Transat,YVR,MAN
414,23.03,-81.44,51.29,6.77,Air Berlin,VRA,DUS
415,40.98,28.81,37.47,126.45,Turkish Airlines,IST,ICN
416,49.19,-123.18,-33.95,151.18,Air Canada,YVR,SYD
417,9.07,-79.38,40.49,-3.57,Iberia Airlines,PTY,MAD
418,55.59,37.26,40.64,-73.78,Transaero Airlines,VKO,JFK
419,21.68,39.16,4.94,114.93,Royal Brunei Airlines,JED,BWN
420,-23.43,-46.47,32.9,-97.04,US Airways,GRU,DFW
421,40.08,116.58,48.35,11.79,Lufthansa,PEK,MUC
422,-33.95,151.18,37.47,126.45,Turkish Airlines,SYD,ICN
423,55.97,37.41,40.64,-73.78,Aeroflot Russian Airlines,SVO,JFK
424,32.01,34.89,37.47,126.45,Korean Air,TLV,ICN
425,18.5,-77.91,52.31,4.76,Arkefly,MBJ,AMS
426,20.79,-76.32,45.63,8.73,Blue Panorama Airlines,HOG,MXP
427,51.29,6.77,12.19,-68.96,Air Berlin,DUS,CUR
428,40.49,-3.57,32.9,-97.04,US Airways,MAD,DFW
429,50.03,8.54,30.58,103.95,Lufthansa,FRA,CTU
430,20.79,-76.32,50.03,8.54,Condor Flugdienst,HOG,FRA
431,-17.76,177.44,22.31,113.91,Air Pacific,NAN,HKG
432,-23.43,-46.47,42.21,-83.35,City Connexion Airlines,GRU,DTW
433,51.48,-0.46,29.98,-95.34,United Airlines,LHR,IAH
434,35.76,140.39,24.43,54.65,All Nippon Airways,NRT,AUH
435,22.99,-82.41,52.31,4.76,KLM Royal Dutch Airlines,HAV,AMS
436,45.63,8.73,25.79,-80.29,US Airways,MXP,MIA
437,52.17,20.97,41.98,-87.9,LOT Polish Airlines,WAW,ORD
438,60.19,11.1,26.07,-80.15,Norwegian Air Shuttle,OSL,FLL
439,40.98,28.81,22.31,113.91,Turkish Airlines,IST,HKG
440,53.35,-2.27,21.04,-86.88,Thomsonfly,MAN,CUN
441,40.64,-73.78,21.32,-157.92,Hawaiian Airlines,JFK,HNL
442,-18.8,47.48,43.44,5.21,Air Madagascar,TNR,MRS
443,41.25,-8.68,-23.43,-46.47,TAP Portugal,OPO,GRU
444,-17.76,177.44,37.47,126.45,Korean Air,NAN,ICN
445,47.46,8.55,27.98,-82.53,Swiss International Air Lines,ZRH,TPA
446,12.5,-70.02,52.31,4.76,Arkefly,AUA,AMS
447,43.68,-79.63,-23.43,-46.47,TAM Brazilian Airlines,YYZ,GRU
448,52.31,4.76,-17.93,31.09,KLM Royal Dutch Airlines,AMS,HRE
449,41.98,-87.9,41.8,12.25,US Airways,ORD,FCO
450,47.46,8.55,25.79,-80.29,United Airlines,ZRH,MIA
451,29.98,-95.34,-34.82,-58.54,United Airlines,IAH,EZE
452,55.97,37.41,35.76,140.39,Aeroflot Russian Airlines,SVO,NRT
453,40.49,-3.57,-22.81,-43.24,Iberia Airlines,MAD,GIG
454,6.16,-75.42,40.49,-3.57,Avianca - Aerovias Nacionales de Colombia,MDE,MAD
455,35.76,140.39,55.41,37.91,S7 Airlines,NRT,DME
456,21.32,-157.92,40.69,-74.17,United Airlines,HNL,EWR
457,40.49,-3.57,4.7,-74.15,Iberia Airlines,MAD,BOG
458,52.31,4.76,23.03,-81.44,Arkefly,AMS,VRA
459,40.49,-3.57,21.04,-86.88,Air Europa,MAD,CUN
460,25.79,-80.29,50.03,8.54,United Airlines,MIA,FRA
461,12.19,-68.96,52.31,4.76,Arkefly,CUR,AMS
462,48.35,11.79,33.64,-84.43,KLM Royal Dutch Airlines,MUC,ATL
463,29.98,-95.34,-22.81,-43.24,United Airlines,IAH,GIG
464,-33.39,-70.79,40.64,-73.78,LAN Airlines,SCL,JFK
465,48.11,16.57,41.98,-87.9,United Airlines,VIE,ORD
466,50.35,30.89,40.64,-73.78,Ukraine International Airlines,KBP,JFK
467,35.76,140.39,25.25,55.36,Japan Airlines,NRT,DXB
468,18.45,-68.91,41.8,12.25,Meridiana,LRM,FCO
469,51.48,-0.46,32.9,-97.04,US Airways,LHR,DFW
470,48.73,2.36,-12.8,45.28,Air Caraïbes,ORY,DZA
471,49.01,2.55,12.95,77.67,Air France,CDG,BLR
472,4.19,73.53,50.03,8.54,Condor Flugdienst,MLE,FRA
473,51.48,-0.46,39.86,-104.67,Iberia Airlines,LHR,DEN
474,12.13,-68.27,52.31,4.76,Arkefly,BON,AMS
475,40.98,28.81,23.39,113.3,Turkish Airlines,IST,CAN
476,31.14,121.81,60.32,24.96,Air China,PVG,HEL
477,51.11,-114.02,52.31,4.76,Air Transat,YYC,AMS
478,35.76,140.39,-37.67,144.84,Jetstar Airways,NRT,MEL
479,22.31,113.91,8.98,38.8,Ethiopian Airlines,HKG,ADD
480,35.55,139.78,25.25,55.36,Japan Airlines,HND,DXB
481,55.41,37.91,12,109.22,Vietnam Airlines,DME,CXR
482,22.99,-82.41,49.01,2.55,Air France,HAV,CDG
483,51.48,-0.46,17.45,78.47,British Airways,LHR,HYD
484,23.39,113.3,30.12,31.41,Egyptair,CAN,CAI
485,22.99,-82.41,48.73,2.36,Cubana de Aviación,HAV,ORY
486,55.87,-4.43,21.04,-86.88,Transavia France,GLA,CUN
487,55.97,37.41,10.82,106.65,Aeroflot Russian Airlines,SVO,SGN
488,45.47,-73.74,37.94,23.94,Air Transat,YUL,ATH
489,41.8,12.25,35.21,-80.94,US Airways,FCO,CLT
490,18.57,-68.36,48.35,11.79,Condor Flugdienst,PUJ,MUC
491,-33.95,151.18,31.74,118.86,Qantas,SYD,NKG
492,26.54,-81.76,51.29,6.77,Air Berlin,RSW,DUS
493,-34.82,-58.54,33.64,-84.43,Delta Air Lines,EZE,ATL
494,34.43,135.24,25.26,51.57,Qatar Airways,KIX,DOH
495,-22.49,17.46,50.03,8.54,Air Namibia,WDH,FRA
496,23.39,113.3,8.98,38.8,Shenzhen Airlines,CAN,ADD
497,28.43,-81.31,50.03,8.54,United Airlines,MCO,FRA
498,-6.13,106.66,24.55,39.71,Saudi Arabian Airlines,CGK,MED
499,10.82,106.65,55.41,37.91,Vietnam Airlines,SGN,DME
500,25.79,-80.29,51.29,6.77,Air Berlin,MIA,DUS
501,41.25,-8.68,-22.81,-43.24,TAP Portugal,OPO,GIG
502,31.14,121.81,-37.67,144.84,Qantas,PVG,MEL
503,52.56,13.29,40.08,116.58,Hainan Airlines,TXL,PEK
504,21.68,39.16,-6.13,106.66,Nas Air,JED,CGK
505,38.78,-9.14,-23.43,-46.47,TAP Portugal,LIS,GRU
506,52.31,4.76,20.79,-76.32,Arkefly,AMS,HOG
507,-23.01,-47.13,38.78,-9.14,TAP Portugal,VCP,LIS
508,29.98,-95.34,-23.43,-46.47,United Airlines,IAH,GRU
509,48.11,16.57,40.08,116.58,Austrian Airlines,VIE,PEK
510,48.69,9.22,33.64,-84.43,KLM Royal Dutch Airlines,STR,ATL
511,47.46,8.55,33.64,-84.43,Delta Air Lines,ZRH,ATL
512,18.43,-69.67,50.03,8.54,Condor Flugdienst,SDQ,FRA
513,4.19,73.53,45.63,8.73,Meridiana,MLE,MXP
514,38.94,-77.46,21.32,-157.92,United Airlines,IAD,HNL
515,18.5,-77.91,51.15,-0.19,Virgin Atlantic Airways,MBJ,LGW
516,19.76,-70.57,50.03,8.54,Condor Flugdienst,POP,FRA
517,49.01,2.55,10.6,-66.99,Air France,CDG,CCS
518,40.08,116.58,55.62,12.66,Scandinavian Airlines System,PEK,CPH
519,51.11,-114.02,51.15,-0.19,Air Transat,YYC,LGW
520,12.99,80.18,50.03,8.54,Lufthansa,MAA,FRA
521,-33.95,151.18,31.14,121.81,Qantas,SYD,PVG
522,51.15,-0.19,22.99,-82.41,Virgin Atlantic Airways,LGW,HAV
523,51.15,-0.19,17.94,-76.79,Iberia Airlines,LGW,KIN
524,-33.39,-70.79,32.9,-97.04,US Airways,SCL,DFW
525,-15.33,28.45,52.31,4.76,KLM Royal Dutch Airlines,LUN,AMS
526,50.03,8.54,11.15,-60.83,Condor Flugdienst,FRA,TAB
527,45.63,8.73,18.45,-68.91,Blue Panorama Airlines,MXP,LRM
528,50.03,8.54,33.64,-84.43,United Airlines,FRA,ATL
529,25.79,-80.29,52.31,4.76,Arkefly,MIA,AMS
530,21.32,-157.92,13.48,144.8,United Airlines,HNL,GUM
531,-17.56,-149.61,-37.01,174.79,Air Tahiti Nui,PPT,AKL
532,51.11,-114.02,51.48,-0.46,Lufthansa,YYC,LHR
533,32.01,34.89,22.31,113.91,El Al Israel Airlines,TLV,HKG
534,-8.13,-34.92,50.03,8.54,Condor Flugdienst,REC,FRA
535,18.57,-68.36,50.03,8.54,Condor Flugdienst,PUJ,FRA
536,24.96,46.7,14.51,121.02,Saudi Arabian Airlines,RUH,MNL
537,48.73,2.36,19.97,-75.84,Cubana de Aviación,ORY,SCU
538,47.46,8.55,18.57,-68.36,Swiss International Air Lines,ZRH,PUJ
539,-20.43,57.68,22.31,113.91,Air Mauritius,MRU,HKG
540,41.8,12.25,7.18,79.88,SriLankan Airlines,FCO,CMB
541,41.98,-87.9,48.35,11.79,United Airlines,ORD,MUC
542,-21.24,-175.15,-33.95,151.18,Virgin Australia,TBU,SYD
543,-33.95,151.18,35.76,140.39,Qantas,SYD,NRT
544,37.47,126.45,60.32,24.96,Finnair,ICN,HEL
545,53.35,-2.27,18.5,-77.91,Condor Flugdienst,MAN,MBJ
546,53.17,158.45,55.41,37.91,Transaero Airlines,PKC,DME
547,64.73,177.74,55.41,37.91,Transaero Airlines,DYR,DME
548,19.76,-70.57,51.29,6.77,Air Berlin,POP,DUS
549,40.08,116.58,30.12,31.41,Egyptair,PEK,CAI
550,48.35,11.79,35.21,-80.94,Lufthansa,MUC,CLT
551,25.79,-80.29,41.3,2.08,US Airways,MIA,BCN
552,5.45,-55.19,52.31,4.76,Surinam Airways,PBM,AMS
553,55.59,37.26,8.11,98.32,Transaero Airlines,VKO,HKT
554,40.64,-73.78,-22.81,-43.24,US Airways,JFK,GIG
555,38.78,-9.14,-22.81,-43.24,TAP Portugal,LIS,GIG
556,55.97,37.41,53.17,158.45,Aeroflot Russian Airlines,SVO,PKC
557,37.47,126.45,-27.38,153.12,Korean Air,ICN,BNE
558,34.43,135.24,25.25,55.36,Japan Airlines,KIX,DXB
559,8.11,98.32,55.41,37.91,Transaero Airlines,HKT,DME
560,-4.67,55.52,50.03,8.54,Condor Flugdienst,SEZ,FRA
561,25.79,-80.29,49.01,2.55,US Airways,MIA,CDG
562,-22.81,-43.24,33.64,-84.43,Korean Air,GIG,ATL
563,18.57,-68.36,51.29,6.77,Air Berlin,PUJ,DUS
564,-23.43,-46.47,40.69,-74.17,United Airlines,GRU,EWR
565,50.35,30.89,13.68,100.75,Ukraine International Airlines,KBP,BKK
566,25.25,55.36,-33.96,18.6,South African Airways,DXB,CPT
567,50.03,8.54,12.95,77.67,Lufthansa,FRA,BLR
568,51.29,6.77,33.64,-84.43,KLM Royal Dutch Airlines,DUS,ATL
569,40.64,-73.78,-23.43,-46.47,US Airways,JFK,GRU
570,38.94,-77.46,-23.43,-46.47,United Airlines,IAD,GRU
571,40.98,28.81,13.68,100.75,Turkish Airlines,IST,BKK
572,52.56,13.29,41.98,-87.9,Air Berlin,TXL,ORD
573,52.31,4.76,28.78,-81.24,Arkefly,AMS,SFB
574,24.96,46.7,37.47,126.45,Korean Air,RUH,ICN
575,40.49,-3.57,22.99,-82.41,Air Europa,MAD,HAV
576,25.25,55.36,14.74,-17.49,Emirates,DXB,DKR
577,18.44,-66,50.03,8.54,Condor Flugdienst,SJU,FRA
578,41.98,-87.9,59.65,17.92,Scandinavian Airlines System,ORD,ARN
579,52.31,4.76,19.76,-70.57,Arkefly,AMS,POP
580,-22.81,-43.24,35.21,-80.94,US Airways,GIG,CLT
581,48.73,2.36,18.58,-72.29,Air Caraïbes,ORY,PAP
582,53.31,-113.58,51.48,-0.46,Lufthansa,YEG,LHR
583,-21.2,-159.81,33.94,-118.41,US Airways,RAR,LAX
584,-33.95,151.18,13.68,100.75,Turkish Airlines,SYD,BKK
585,48.11,16.57,38.94,-77.46,United Airlines,VIE,IAD
586,-17.56,-149.61,35.76,140.39,Air Tahiti Nui,PPT,NRT
587,47.46,8.55,41.98,-87.9,United Airlines,ZRH,ORD
588,13.07,-59.49,50.03,8.54,Condor Flugdienst,BGI,FRA
589,-23.43,-46.47,33.37,-7.59,Royal Air Maroc,GRU,CMN
590,-33.95,151.18,23.39,113.3,China Southern Airlines,SYD,CAN
591,-37.67,144.84,23.39,113.3,China Southern Airlines,MEL,CAN
592,21.68,39.16,23.39,113.3,Saudi Arabian Airlines,JED,CAN
593,51.11,-114.02,53.35,-2.27,Air Transat,YYC,MAN
594,18.57,-68.36,52.31,4.76,Arkefly,PUJ,AMS
595,-23.43,-46.47,33.64,-84.43,Delta Air Lines,GRU,ATL
596,38.94,-77.46,41.8,12.25,United Airlines,IAD,FCO
597,-33.39,-70.79,33.64,-84.43,Korean Air,SCL,ATL
